,C,count,sigma_nor,vocab_index,word,vector,topic,exemplar,word*,pos,x2D,y2D
203,8.26915881550847,110,1.7387994956150918,236,thus,"[-0.71898466 -2.3190053  -0.87500554  0.5215235  -1.5848238  -1.088972
 -3.4330158   2.3732927  -0.2206188   1.4842821 ]",-1,,thus,82,7.038453578948975,7.900171756744385
204,10.720452806842125,110,1.9618137586161217,237,w,"[-0.63901794 -2.3035722   2.5502992  -0.8262154  -0.4188795  -1.1825912
 -3.2110054  -0.23501748  0.16676618  0.215508  ]",10,*,w*,6,17.07379150390625,-6.787614345550537
205,18.501149768850947,109,2.6766538813699357,238,models,"[ 0.46269605 -2.4947174   0.77318394  0.35086557 -3.3290675  -1.3865048
 -4.3010826   1.4702829  -2.8101017  -0.1073553 ]",32,,models,5,4.543570041656494,-4.231272220611572
206,8.729897016780388,109,1.78393891961534,239,those,"[-0.67649573 -2.8828843  -1.2109072   0.8228155  -0.9940334  -1.1016757
 -3.5752163   1.5731982  -0.07011118  1.344697  ]",22,,those,5,5.59894323348999,9.428078651428223
207,9.19507649807745,109,1.826438350690555,240,multi,"[-0.4601902  -3.0112953  -1.2822658   0.79616857 -1.0338653  -1.118796
 -3.9214041   1.4102496  -0.62946594  1.1144193 ]",18,,multi,6,4.398988723754883,8.986282348632812
208,19.75056955193563,108,2.798342583763312,241,survey,"[-0.11792338 -2.3878427   0.5680883   1.1183951  -2.5954795  -1.7654368
 -3.9837132   1.9796603  -2.8918505  -0.36026084]",29,*,survey*,5,2.543626070022583,-4.227262020111084
209,26.250204118064413,107,3.404872444275992,244,topic,"[-0.09675906 -2.1677206   1.0909469   0.66218126 -2.8941705  -1.1893338
 -3.8896747   2.2220166  -2.07619     0.04729409]",26,*,topic*,2,5.343587875366211,-2.463545322418213
210,11.104623494732008,106,2.013612214230181,245,human,"[ 0.9692161  -2.7886384   0.32355025  1.2119509  -2.68179    -1.4625915
 -3.6246977   1.3709357  -2.1755202  -0.3775404 ]",-1,,human,83,1.2796262502670288,-6.517319679260254
211,26.377378354366886,104,3.448125330766899,249,sense,"[ 0.07661134 -2.536301    0.06729965  0.5241071  -3.234344   -1.3069994
 -4.5197577   2.1306875  -2.5627146   0.6856858 ]",15,*,sense*,1,5.251214027404785,-7.224696159362793
212,8.987061551717101,104,1.8246846841448097,250,shows,"[-0.22179258 -2.5559757  -0.8064348   0.5238224  -1.9237795  -1.1367885
 -3.6400285   2.3156042  -1.2611785   0.8011881 ]",-1,,shows,84,5.605879306793213,7.321455478668213
213,13.74743158849481,102,2.280271365358127,251,ing,"[-0.3307704  -2.223768    2.4421406  -0.6568681  -0.72094303 -1.2478155
 -3.1112502   0.03358143  0.04980223  0.08785086]",-1,,ing,85,16.78980255126953,-5.760329723358154
214,22.88598995587251,101,3.1506067402429845,253,pipeline,"[ 0.22227314 -2.5956166   0.6333248   0.5841159  -3.2042964  -1.5480875
 -4.3679347   1.338444   -2.8996837  -0.14365022]",-1,,pipeline,86,4.229427337646484,-4.107939720153809
215,9.772215781675769,101,1.909872963639432,254,linear,"[ 0.58825284 -3.0917327  -0.22689664  1.434722   -2.3182514  -1.5597458
 -4.2009974   1.1784322  -2.531694   -0.31620952]",-1,,linear,87,1.2225792407989502,-6.966610431671143
216,9.25202316774199,98,1.87235500691573,258,learning,"[ 0.57809335 -2.5451128   0.28040782  1.3296728  -2.4987724  -1.6671668
 -3.54026     1.7227116  -2.2377033  -0.35231876]",-1,,learning,88,1.5283504724502563,-6.154025554656982
