,C,count,sigma_nor,vocab_index,word,threshold,vector,topic,exemplar,word*,pos,x2D,y2D
67,7.09736027485485,12,3.5559847346479483,199,appear,4.587211715273845,"[ 7.677131   -0.41239685 -1.9085622   1.0611356   1.4514997  -0.4352375
 -1.1555582   1.6704034  -7.8607645  -0.35672054]",0,*,appear*,4,-36.43083953857422,13.529111862182617
68,7.486999576773869,12,3.6766274093625135,200,appeared,4.587211715273845,"[ 7.698899   -0.22692433 -1.7607851   0.94874734  1.5260664  -0.52394843
 -1.1119845   1.6816891  -7.851791   -0.29686454]",0,*,appeared*,5,-36.39750289916992,13.564131736755371
69,4.595414406665602,12,2.781315854884533,201,effectiveness,4.587211715273845,"[ 7.7968473   0.02304428 -1.8509773   0.30113295  1.7548056  -1.4631162
 -1.6523662   2.3417962  -7.2078958  -0.34683144]",-1,,effectiveness,25,0.26577451825141907,-0.4324038326740265
70,7.154388571002909,10,3.6573487846186703,205,daniel,4.587211715273845,"[ 7.567427   -0.5905345  -1.9550213   1.0175118   0.32507637 -1.777524
 -2.5877738   0.72176    -6.920754   -1.8711015 ]",3,,daniel,7,2.526376485824585,-19.278947830200195
71,8.473315643187764,10,4.086657063139581,215,201x,4.587211715273845,"[ 7.408825   -0.4294095  -1.6013623   0.97973406  0.55354077 -1.6679709
 -2.4465575   1.1856452  -6.9784236  -1.618024  ]",-1,,201x,26,2.560415506362915,-19.017663955688477
72,5.546919091687252,10,3.134120495887944,220,theoretical,4.587211715273845,"[ 7.000389    0.21075356 -2.1445768  -0.05031957  0.9632097  -1.4926369
 -2.0543885   1.7976092  -6.953463   -0.48303324]",-1,,theoretical,27,-0.2791883051395416,-1.697019100189209
73,5.238187281379634,10,3.0336288729597345,242,initial,4.587211715273845,"[ 6.9980197   0.30868405 -1.945218    0.17615056  1.199449   -1.1408491
 -2.0579002   2.1655192  -7.0054355  -0.38817433]",1,*,initial*,5,-0.39938125014305115,-1.3452311754226685
74,4.794982999694467,10,2.889366713803228,255,point,4.587211715273845,"[ 7.073885   -0.23114632 -2.4188776   0.7865141   1.09384    -0.9499609
 -1.9186138   2.3714123  -6.9346247  -0.48616344]",2,,point,13,1.4546878337860107,-0.3587571680545807
75,5.6092807581930275,10,3.1544191009116016,260,deﬁning,4.587211715273845,"[ 7.592819   -0.34603834 -2.0295174   0.88547194  0.4012669  -1.8544494
 -2.614057    0.47696355 -7.1660776  -1.6210172 ]",3,,deﬁning,8,2.6772332191467285,-18.985719680786133
76,4.6576354900334485,10,2.8446603580272196,261,paradigms,4.587211715273845,"[ 7.915557   -0.6352383  -2.328353    0.37609926  1.1441118  -1.9301912
 -2.3413086   2.7207956  -6.437364   -1.0772859 ]",2,,paradigms,14,1.29623281955719,1.297808051109314
