,C,count,sigma_nor,vocab_index,word,threshold,vector,topic,exemplar,word*,pos,x2D,y2D
160,5.889179903300734,62,1.7739748203626626,194,described,4.710945251673152,"[ 2.0233498  -2.189627   -3.7614312   0.60886097 -1.4813174  -4.147726
 -2.1765175  -7.7779913  -0.6026337  -2.4019752 ]",-1,,described,73,10.857409477233887,-24.257898330688477
161,7.963206322735191,62,2.01878794112128,195,international,4.710945251673152,"[ 1.718842   -2.808182   -3.5388217   0.6556378  -0.37550685 -5.3653607
 -2.6628842  -9.448616   -1.3281984  -3.062128  ]",7,,international,16,9.633302688598633,-6.428079605102539
162,12.795685740407666,62,2.5892022599344315,196,investigation,4.710945251673152,"[  0.9667767  -2.7236526  -3.2160354   1.4492649   0.5820822  -6.056877
  -1.5758629 -10.421037   -1.8513756  -2.473433 ]",16,,investigation,8,-1.5254026651382446,6.12382698059082
163,11.462860357748559,62,2.431878737775998,198,nodes,4.710945251673152,"[  2.173895   -3.4751315  -2.90666     1.3722696   1.325338   -6.4419527
  -0.6706002 -10.447867   -1.3900785  -3.4699235]",3,,nodes,4,-11.967375755310059,2.4916298389434814
164,6.574138130629487,61,1.859966382713929,199,challenges,4.710945251673152,"[ 0.3191692 -2.5894108 -3.701701   1.443574   0.8392549 -6.3995194
 -0.9605089 -9.439738  -1.0602504 -3.0883107]",-1,,challenges,74,1.5992487668991089,9.399118423461914
165,7.682935403804656,61,1.991778145320408,200,challenge,4.710945251673152,"[ 0.23104516 -2.5856063  -3.7965012   1.2377574   0.55020696 -6.386941
 -1.1568846  -9.387404   -1.0495456  -3.012992  ]",23,*,challenge*,2,1.7863926887512207,9.324079513549805
166,5.662713485681556,61,1.75161791195196,202,updated,4.710945251673152,"[ 1.8943206  -2.3809776  -3.501328    0.60132533 -1.0750203  -4.0735593
 -2.2067976  -8.157795   -0.784608   -2.191343  ]",-1,,updated,75,10.768221855163574,-23.621593475341797
167,21.16368323548848,60,3.6121242163838847,205,inverse,4.710945251673152,"[ 1.7673335 -3.290883  -3.2847223  1.1664346 -0.0352335 -5.904189
 -1.6301304 -9.678624  -1.5881244 -3.3239357]",-1,,inverse,76,-0.3137127459049225,3.206038475036621
168,16.640809721633033,59,3.084767461480272,208,forward,4.710945251673152,"[ 1.7800096  -2.5164692  -3.7302914   0.6782465  -0.61682385 -5.1896276
 -1.957233   -8.811584   -0.90981454 -2.7747028 ]",7,,forward,17,8.921744346618652,-6.690649032592773
169,7.895346099030723,59,2.0299334770201476,209,represent,4.710945251673152,"[ 1.802118   -2.0238218  -4.064516    0.62678695 -0.9968279  -4.9316564
 -1.6689928  -7.985633   -0.40931535 -2.5479038 ]",6,,represent,3,6.923572063446045,-3.1129844188690186
170,8.723966265069162,59,2.129877487888522,210,modelspace,4.710945251673152,"[  0.96887314  -2.6316688   -2.9934893    1.7126715    1.4011879
  -6.6699476   -0.97416884 -10.087965    -1.3589904   -3.4239035 ]",-1,,modelspace,77,0.47472062706947327,10.98309326171875
171,9.389000344546641,58,2.218094238326439,213,ability,4.710945251673152,"[ 0.48981676 -3.1703722  -4.0360594   0.88156664  0.2955453  -6.3482404
 -1.5035467  -9.775704   -1.2067233  -2.8674607 ]",-1,,ability,78,1.7480430603027344,5.7273077964782715
172,4.826288364446985,58,1.6636668233311482,215,relationships,4.710945251673152,"[  0.6438469  -2.1185064  -3.93551     1.3370051   1.0528048  -6.475736
  -0.9357442 -10.024458   -1.053157   -2.7482483]",22,*,relationships*,3,1.965382695198059,10.106603622436523
173,6.3563686976057046,58,1.8495910034127043,217,interact,4.710945251673152,"[ 1.6627765  -2.0958846  -3.9784741   0.71764076 -0.6233877  -5.2552724
 -1.4712381  -8.39648    -0.57785    -2.6376731 ]",6,,interact,4,7.1655426025390625,-3.3833820819854736
174,6.050948791354712,57,1.81759518523396,218,keyword,4.710945251673152,"[  1.690693   -3.2061455  -3.1800108   1.2020795   0.8938544  -5.991579
  -0.8082459 -10.59703    -1.6162399  -2.6131656]",8,,keyword,4,-1.8172248601913452,4.945467472076416
175,11.241111070823484,57,2.453031485948313,219,updates,4.710945251673152,"[ 1.0231063  -2.282657   -3.7173867   1.0660596   0.40170896 -5.561708
 -1.2111038  -9.322212   -1.1026611  -2.5084646 ]",4,,updates,4,3.019134283065796,6.826955795288086
176,5.284232377198407,56,1.7282351488237038,220,views,4.710945251673152,"[ 0.7484045  -2.41355    -3.8436553   1.2131937   0.98261476 -6.1311903
 -0.99678963 -9.710784   -0.9898612  -2.6839304 ]",-1,,views,79,1.8989903926849365,9.793062210083008
177,6.193497657156109,56,1.8404116092124134,222,directed,4.710945251673152,"[ 2.1320271  -2.4291098  -3.5909147   0.613829   -1.5841242  -3.9836416
 -2.4627426  -7.9106364  -0.78391623 -2.4430678 ]",15,*,directed*,1,9.986946105957031,-23.72085189819336
178,7.916765672903932,56,2.05301194771501,223,force,4.710945251673152,"[ 0.21047921 -2.611915   -3.8785741   1.0802066   0.7408339  -6.596275
 -1.2698978  -9.77342    -1.1039459  -3.0482972 ]",-1,,force,80,1.850533366203308,9.461258888244629
179,5.39710942032321,55,1.7468799455359694,225,distance,4.710945251673152,"[ 1.4248363 -2.8021328 -3.87242    1.0311077  0.6143112 -6.5269065
 -1.5142481 -9.72758   -0.747955  -3.4999144]",-1,,distance,81,-0.1323118805885315,8.678925514221191
180,7.782993208199575,55,2.043521946171121,226,value,4.710945251673152,"[ 1.3055289  -3.0704021  -3.7512429   1.0319059   0.53991413 -6.3618426
 -0.9160894  -9.734337   -0.8520182  -2.8565161 ]",-1,,value,82,0.4211328625679016,8.58607006072998
181,5.184431335135239,54,1.7250541045871426,227,forum,4.710945251673152,"[  1.3069458  -2.713282   -3.6502194   1.1291958   1.1866604  -6.32096
  -1.0487792 -10.521889   -0.6401752  -1.7974886]",24,*,forum*,4,3.5343644618988037,13.278878211975098
182,8.3159507782613,54,2.117486236638921,228,framework,4.710945251673152,"[ 0.80217874 -2.5839584  -3.2538211   1.549308    1.4463001  -6.8507204
 -0.75983524 -9.921084   -0.97379524 -3.327372  ]",27,,framework,2,0.4545050859451294,10.7474946975708
183,18.546415668159163,54,3.3995358044409705,229,attribute,4.710945251673152,"[ 1.2646776  -2.550182   -3.7679887   1.0747601   0.42946973 -5.972249
 -1.0060236  -9.214817   -0.62397134 -2.7099116 ]",-1,,attribute,83,2.8447957038879395,6.905357360839844
184,5.682721022872993,54,1.7874981954158229,230,examples,4.710945251673152,"[ 0.7660878  -2.5623899  -3.6502862   1.5863857   1.6403823  -6.3842216
 -1.0016403  -9.9954195  -0.67813843 -2.5561519 ]",-1,,examples,84,2.458138942718506,11.735119819641113
186,4.918876651680021,53,1.6962308498579295,234,hypotheses,4.710945251673152,"[  0.7940434   -2.5726552   -3.2455087    1.5791317    0.86906266
  -5.998523    -1.2737135  -10.25213     -1.7675861   -2.4992907 ]",16,*,hypotheses*,9,-1.5004642009735107,6.16040563583374
187,5.6944834712749435,53,1.7942097974294868,235,component,4.710945251673152,"[ 1.0108931 -2.8821466 -3.3982282  1.2315145  1.1949066 -6.7838664
 -0.6777919 -9.773166  -0.8309186 -3.3099616]",-1,,component,85,0.3627617657184601,9.921435356140137
188,10.279781922356342,53,2.3734500841163477,236,groups,4.710945251673152,"[  0.65049213  -2.4101996   -4.110643     1.1348916    1.463878
  -6.7104397   -0.99920624 -10.333428    -0.5731318   -2.4874234 ]",25,,groups,4,3.093167304992676,11.485960006713867
190,5.642188480953454,52,1.7929101732796253,240,update,4.710945251673152,"[ 1.4508175  -2.1980875  -3.815581    0.8575282  -0.21795937 -5.266723
 -1.4090247  -8.7425375  -0.72021496 -2.4474509 ]",4,,update,5,3.24792742729187,6.659809589385986
191,15.80056532949137,52,3.08667286849563,242,items,4.710945251673152,"[  0.9334868   -2.8431747   -3.7769704    1.2450684    1.6058904
  -6.511792    -0.88427424 -10.124484    -0.62222564  -2.6588457 ]",-1,,items,86,2.710491180419922,11.889838218688965
192,13.364385341885974,52,2.776402947051508,243,specific,4.710945251673152,"[ 1.9809427 -2.940618  -3.4997542  0.5439784 -0.748955  -5.0345097
 -2.4881406 -9.056452  -1.3031282 -2.9164536]",7,*,specific*,18,9.375426292419434,-6.993930816650391
193,9.199804652640848,52,2.2460053040719816,244,working,4.710945251673152,"[ 1.9261248  -2.3322225  -3.6632679   0.66255194 -1.5749676  -4.062479
 -2.5835342  -8.11138    -0.9004409  -2.4538586 ]",-1,,working,87,9.939364433288574,-23.755311965942383
194,4.953003261958365,51,1.7098389244096317,250,exploratory,4.710945251673152,"[  1.6314402   -2.9630728   -3.2333047    1.359791     0.28438604
  -6.2224045   -2.2480428  -10.636974    -1.7993783   -3.069921  ]",-1,,exploratory,88,-1.1385780572891235,2.0613064765930176
195,20.2651060737023,51,3.676201831863091,251,lines,4.710945251673152,"[  0.887828    -2.7476535   -3.5527742    1.3754584    1.7243866
  -6.650308    -0.75727355 -10.019047    -0.8894349   -3.256673  ]",-1,,lines,89,0.305753231048584,10.375909805297852
196,9.827248816889927,51,2.3357840201861744,252,dots,4.710945251673152,"[  2.198502   -3.4594886  -2.9362113   1.3351663   1.4839171  -6.4655437
  -0.5596081 -10.379878   -1.1938835  -3.4604788]",3,,dots,5,-11.991231918334961,2.4678597450256348
197,6.335889069194259,51,1.8874275541376733,254,read,4.710945251673152,"[ 1.7726202  -2.027139   -4.0129423   0.6508049  -0.87583226 -4.975602
 -1.5837805  -8.072299   -0.4581383  -2.5341513 ]",6,,read,5,7.003190994262695,-3.202383518218994
200,6.504291431400218,49,1.9222184779138396,260,evaluation,4.710945251673152,"[  0.94787997  -2.761122    -3.3028002    1.3518283    0.55493635
  -6.1862726   -1.5458031  -10.413225    -1.8336184   -2.6605763 ]",16,,evaluation,10,-1.359316110610962,6.255361080169678
201,6.731601837517433,49,1.9519099394458908,261,levels,4.710945251673152,"[ 0.82274014 -2.7524517  -3.8365488   1.2804368   1.4153464  -6.4540973
 -0.85418975 -9.527519   -0.7752978  -3.535286  ]",-1,,levels,90,0.8151010274887085,9.590712547302246
202,9.941090644471245,49,2.3711358564506666,262,node,4.710945251673152,"[  2.1113837   -3.4308608   -2.94586      1.3545069    1.2014321
  -6.4187613   -0.72971374 -10.474589    -1.4381645   -3.3477137 ]",3,,node,6,-11.976231575012207,2.480933904647827
203,5.024368490741644,48,1.7340471270278688,268,modeling,4.710945251673152,"[  1.3818257   -2.8995805   -2.8567       1.6789691    0.96024853
  -6.494505    -1.3965948  -10.320692    -1.7335274   -3.4862354 ]",-1,,modeling,91,-1.795501947402954,3.8484959602355957
204,18.665994947623552,48,3.5315420818858883,272,participant,4.710945251673152,"[  0.87518466  -2.595112    -4.035559     1.2501934    1.3576219
  -6.625212    -1.0800201  -10.579662    -0.6108669   -2.0857973 ]",25,,participant,5,3.3408870697021484,12.095312118530273
